httpRequest.status,insertId,labels.clone_id,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.appEngineRelease,protoPayload.appId,protoPayload.endTime,protoPayload.finished,protoPayload.first,protoPayload.host,protoPayload.httpVersion,protoPayload.instanceId,protoPayload.instanceIndex,protoPayload.ip,protoPayload.latency,protoPayload.line.logMessage,protoPayload.line.severity,protoPayload.line.time,protoPayload.megaCycles,protoPayload.method,protoPayload.pendingTime,protoPayload.referrer,protoPayload.requestId,protoPayload.resource,protoPayload.responseSize,protoPayload.spanId,protoPayload.startTime,protoPayload.status,protoPayload.traceId,protoPayload.traceSampled,protoPayload.urlMapEntry,protoPayload.userAgent,protoPayload.versionId,protoPayload.wasLoadingRequest,receiveLocation,receiveTimestamp,resource.labels.module_id,resource.labels.project_id,resource.labels.version_id,resource.labels.zone,resource.type,severity,spanId,timestamp,trace,traceSampled
500,68431fc5000050c8d281f8e9,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431fbc00ff0dc905d681c1a00001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T17:05:09.020541Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",2a03:2880:31ff::,8.065285s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T17:05:09.020531Z""]",,GET,8.064245523s,"'https://pgrs-portal.uc.r.appspot.com/?fbclid=IwZXh0bgNhZW0CMTEAAR7Ds8IuFWwjbqHQRaFj-SdXy57HdgDvsDk1OIKIy8t8P93wa82dEp4j4eriPw_aem_vB5jaOhOiBNE-4XZcilahA",68431fbc00ff0dc905d681c1a00001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/config-api.php",,cc17b37813b9421b,"'2025-06-06T17:05:00.955256Z",500,3dd56c0aaa53195375ace868f0f360b5,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T17:05:09.297417591Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,cc17b37813b9421b,"'2025-06-06T17:05:00.955256Z","'projects/pgrs-portal/traces/3dd56c0aaa53195375ace868f0f360b5",
500,68431fc5000050dad0a61993,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431fbc00ff0ccf4f47f4d2ec0001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T17:05:09.020556Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",2a03:2880:31ff:72::,8.129289s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T17:05:09.020539Z""]",,GET,8.127645s,"'https://pgrs-portal.uc.r.appspot.com/?fbclid=IwZXh0bgNhZW0CMTEAAR7Ds8IuFWwjbqHQRaFj-SdXy57HdgDvsDk1OIKIy8t8P93wa82dEp4j4eriPw_aem_vB5jaOhOiBNE-4XZcilahA",68431fbc00ff0ccf4f47f4d2ec0001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/api.php?path=/api/stations/horizontal",,bc289766870866f8,"'2025-06-06T17:05:00.891267Z",500,72f9f9cdabfd24c4f87724a86348a31c,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T17:05:09.297417591Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,bc289766870866f8,"'2025-06-06T17:05:00.891267Z","'projects/pgrs-portal/traces/72f9f9cdabfd24c4f87724a86348a31c",
500,68431fc5000050ca2f2d3a6d,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431fbc00ff0cb79dbacb145f0001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T17:05:09.020531Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",2a03:2880:31ff:5::,8.136439s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T17:05:09.020514Z""]",,GET,8.135006650s,"'https://pgrs-portal.uc.r.appspot.com/?fbclid=IwZXh0bgNhZW0CMTEAAR7Ds8IuFWwjbqHQRaFj-SdXy57HdgDvsDk1OIKIy8t8P93wa82dEp4j4eriPw_aem_vB5jaOhOiBNE-4XZcilahA",68431fbc00ff0cb79dbacb145f0001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/transactions_api.php?action=payment-methods",,c675f4b485e52559,"'2025-06-06T17:05:00.884092Z",500,9e0a7e3bf8aa97777f9f2e00b0650a1c,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T17:05:09.297417591Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,c675f4b485e52559,"'2025-06-06T17:05:00.884092Z","'projects/pgrs-portal/traces/9e0a7e3bf8aa97777f9f2e00b0650a1c",
500,68431fc5000050c767dd6a7f,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431fbc00ff0bcf532691cc8b0001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T17:05:09.020531Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",2a03:2880:31ff:4a::,8.196945s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T17:05:09.020514Z""]",,GET,8.195413957s,"'https://pgrs-portal.uc.r.appspot.com/?fbclid=IwZXh0bgNhZW0CMTEAAR7Ds8IuFWwjbqHQRaFj-SdXy57HdgDvsDk1OIKIy8t8P93wa82dEp4j4eriPw_aem_vB5jaOhOiBNE-4XZcilahA",68431fbc00ff0bcf532691cc8b0001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/users_api.php?action=sexes",,c8e272678e8aabcb,"'2025-06-06T17:05:00.823586Z",500,90b8abf7e6c823a3fbf591613dbf20de,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T17:05:09.297417591Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,c8e272678e8aabcb,"'2025-06-06T17:05:00.823586Z","'projects/pgrs-portal/traces/90b8abf7e6c823a3fbf591613dbf20de",
503,68431fbe0000620ccc96449a,0069c7a988f158c328c1e6596cff2fc2a4ef713135028ea52876914a2df5948175689ceafc0d36bdeb694f922f2645546a7207db3f1954a8f8b497a875d2f5ef2934e175f9338edf638d9b64f7ccb3,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431fbc00ff0b3fbc799b1f070001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T17:05:02.024930Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,0069c7a988f158c328c1e6596cff2fc2a4ef713135028ea52876914a2df5948175689ceafc0d36bdeb694f922f2645546a7207db3f1954a8f8b497a875d2f5ef2934e175f9338edf638d9b64f7ccb3,"'-1",2a03:2880:31ff:4f::,1.238911s,"'[""This request caused a new process to be started for your application, and thus caused your application code to be loaded for the first time. This request may thus take longer and use more CPU than a typical request for your application."",""The request failed because the instance failed the readiness check.""]","'[""INFO"",""ERROR""]","'[""2025-06-06T17:05:02.024902Z"",""2025-06-06T17:05:02.024902Z""]",537,GET,,"'https://pgrs-portal.uc.r.appspot.com/?fbclid=IwZXh0bgNhZW0CMTEAAR7Ds8IuFWwjbqHQRaFj-SdXy57HdgDvsDk1OIKIy8t8P93wa82dEp4j4eriPw_aem_vB5jaOhOiBNE-4XZcilahA",68431fbc00ff0b3fbc799b1f070001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/cart_api.php?action=list&session_id=guest_1749229500100_5xtjmgwxvml",77,4098bb2e506b1fcc,"'2025-06-06T17:05:00.786019Z",503,76a8a13345dfc1e34532e2d5f3158826,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",20250607t005120,true,,"'2025-06-06T17:05:02.304559774Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,4098bb2e506b1fcc,"'2025-06-06T17:05:00.786019Z","'projects/pgrs-portal/traces/76a8a13345dfc1e34532e2d5f3158826",
503,68431f800008b5773c7f004f,0069c7a988a90fa3d429e90539970d309c99824ae9104be71199b72ca6f9fbadc6e28a54dd3a82d740df7cc507cd17193f55fb5673f5dce79a5bc9f9796bc1b71fc4c29bb5b0312b72fe66188e21,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431f7f00ff052da427247c290001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T17:04:00.570549Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,0069c7a988a90fa3d429e90539970d309c99824ae9104be71199b72ca6f9fbadc6e28a54dd3a82d740df7cc507cd17193f55fb5673f5dce79a5bc9f9796bc1b71fc4c29bb5b0312b72fe66188e21,"'-1",2a03:2880:10ff:74::,1.219123s,"'[""This request caused a new process to be started for your application, and thus caused your application code to be loaded for the first time. This request may thus take longer and use more CPU than a typical request for your application."",""The request failed because the instance failed the readiness check.""]","'[""INFO"",""ERROR""]","'[""2025-06-06T17:04:00.570522Z"",""2025-06-06T17:04:00.570522Z""]",322,GET,,,68431f7f00ff052da427247c290001737e706772732d706f7274616c0001323032353036303774303035313230000100,/robots.txt,77,822513a5f5399a68,"'2025-06-06T17:03:59.351426Z",503,f6daef6d17923d2d86dd4a822c7f97dd,true,auto,"'facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)",20250607t005120,true,,"'2025-06-06T17:04:00.621457583Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,822513a5f5399a68,"'2025-06-06T17:03:59.351426Z","'projects/pgrs-portal/traces/f6daef6d17923d2d86dd4a822c7f97dd",true
500,68431e6d000552cf6d0428c4,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431e6d00ff03e3bff2e1eacb0001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:59:25.348742Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,0.001937s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:59:25.348734Z""]",,GET,,"'https://pgrs-portal.uc.r.appspot.com/",68431e6d00ff03e3bff2e1eacb0001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/stations-api.php?type=horizontal",,133c6bf04af609da,"'2025-06-06T16:59:25.346805Z",500,f77d3398288187a5fb00a30fa6745d06,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:59:25.497304519Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,133c6bf04af609da,"'2025-06-06T16:59:25.346805Z","'projects/pgrs-portal/traces/f77d3398288187a5fb00a30fa6745d06",
500,68431e6d0002611879a27afe,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431e6d00ff00fff4d2fe9172ff000001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:59:25.155760Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,0.001567s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:59:25.155748Z""]",,GET,,"'https://pgrs-portal.uc.r.appspot.com/",68431e6d00ff00fff4d2fe9172ff000001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/users_api.php?action=sectors",,37716e1e5c058609,"'2025-06-06T16:59:25.154193Z",500,b496880f43c43c4cfb00a30fa674594b,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:59:25.164405098Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,37716e1e5c058609,"'2025-06-06T16:59:25.154193Z","'projects/pgrs-portal/traces/b496880f43c43c4cfb00a30fa674594b",
500,68431e6d00024fc07449db10,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431e6d00ff00ffe3df0af7b2030001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:59:25.151340Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,0.001513s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:59:25.151331Z""]",,GET,,"'https://pgrs-portal.uc.r.appspot.com/",68431e6d00ff00ffe3df0af7b2030001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/stations-api.php?type=horizontal",,ee75fb818fc531e8,"'2025-06-06T16:59:25.149827Z",500,e067104650223afefb00a30fa674572f,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:59:25.164405098Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,ee75fb818fc531e8,"'2025-06-06T16:59:25.149827Z","'projects/pgrs-portal/traces/e067104650223afefb00a30fa674572f",
500,68431e6d00022329ae9bdf73,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431e6d00ff00ffb20ebb71fd780001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:59:25.139934Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,0.001920s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:59:25.139925Z""]",,GET,,"'https://pgrs-portal.uc.r.appspot.com/",68431e6d00ff00ffb20ebb71fd780001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/api.php?path=/api/stations/horizontal",,456ef5f980763da6,"'2025-06-06T16:59:25.138014Z",500,5dbbbf47e4858b3bfb00a30fa6745c05,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:59:25.164405098Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,456ef5f980763da6,"'2025-06-06T16:59:25.138014Z","'projects/pgrs-portal/traces/5dbbbf47e4858b3bfb00a30fa6745c05",
500,68431e6c000e49deb3848801,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431e6a00ff0cda19241da9b50001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:59:24.936303Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,2.002588s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:59:24.936294Z""]",,GET,2.001535686s,"'https://pgrs-portal.uc.r.appspot.com/",68431e6a00ff0cda19241da9b50001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/api.php?path=/api/stations/horizontal",,d01894f97920c9a7,"'2025-06-06T16:59:22.933715Z",500,bce214a6917d19d7fb00a30fa674588a,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:59:25.164405098Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,d01894f97920c9a7,"'2025-06-06T16:59:22.933715Z","'projects/pgrs-portal/traces/bce214a6917d19d7fb00a30fa674588a",
500,68431e6c000e4850cbd4a16e,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431e6a00ff0cd85a053184900001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:59:24.935894Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,2.002661s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:59:24.935884Z""]",,GET,2.001664742s,"'https://pgrs-portal.uc.r.appspot.com/",68431e6a00ff0cd85a053184900001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/transactions_api.php?action=payment-methods",,fb6fdc5e821febc2,"'2025-06-06T16:59:22.933233Z",500,6c4118b3d92b1268fb00a30fa6745f7c,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:59:25.164405098Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,fb6fdc5e821febc2,"'2025-06-06T16:59:22.933233Z","'projects/pgrs-portal/traces/6c4118b3d92b1268fb00a30fa6745f7c",
500,68431e6c000e46c0cb782bfc,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431e6a00ff0cd7040d9a9f3d0001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:59:24.935443Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,2.002695s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:59:24.935432Z""]",,GET,2.001812836s,"'https://pgrs-portal.uc.r.appspot.com/",68431e6a00ff0cd7040d9a9f3d0001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/config-api.php",,fa272279a7c91980,"'2025-06-06T16:59:22.932748Z",500,a1e41c44bc757991fb00a30fa674566e,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:59:25.164405098Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,fa272279a7c91980,"'2025-06-06T16:59:22.932748Z","'projects/pgrs-portal/traces/a1e41c44bc757991fb00a30fa674566e",
500,68431e6c000e4587d1744263,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431e6a00ff0cd256d1b9eef60001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:59:24.935122Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,2.003179s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:59:24.935109Z""]",,GET,2.001878589s,"'https://pgrs-portal.uc.r.appspot.com/",68431e6a00ff0cd256d1b9eef60001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/users_api.php?action=sexes",,24b399d6c94124bc,"'2025-06-06T16:59:22.931943Z",500,b694f9f06e725ac7fb00a30fa67450d9,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:59:25.164405098Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,24b399d6c94124bc,"'2025-06-06T16:59:22.931943Z","'projects/pgrs-portal/traces/b694f9f06e725ac7fb00a30fa67450d9",
503,68431e6c0002ba9cf5464ac8,0069c7a9887af6ee742e04132d42771c39be90db97ecb07a2eccd0122dc2f58f602bfb2b4461e43aec0f79cab41a6cadafd36dd21dc98fef2ec47c653796937d1afebce001481b5d2b10c89591e7,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431e6a00ff0ccc9c9d3bf1060001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:59:24.178669Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,0069c7a9887af6ee742e04132d42771c39be90db97ecb07a2eccd0122dc2f58f602bfb2b4461e43aec0f79cab41a6cadafd36dd21dc98fef2ec47c653796937d1afebce001481b5d2b10c89591e7,"'-1",119.94.166.109,1.248271s,"'[""This request caused a new process to be started for your application, and thus caused your application code to be loaded for the first time. This request may thus take longer and use more CPU than a typical request for your application."",""The request failed because the instance failed the readiness check.""]","'[""INFO"",""ERROR""]","'[""2025-06-06T16:59:24.178639Z"",""2025-06-06T16:59:24.178639Z""]",289,GET,,"'https://pgrs-portal.uc.r.appspot.com/",68431e6a00ff0ccc9c9d3bf1060001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/cart_api.php?action=list&session_id=guest_1749227178857_gnmac3kcnvh",77,57db88030da990ec,"'2025-06-06T16:59:22.930398Z",503,8863b9d7dce7d4ebfb00a30fa67457cb,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,true,,"'2025-06-06T16:59:24.495104902Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,57db88030da990ec,"'2025-06-06T16:59:22.930398Z","'projects/pgrs-portal/traces/8863b9d7dce7d4ebfb00a30fa67457cb",
503,68431dcd0005c5442a1ddff1,0069c7a988b9e5275974840d1b88518448eae6eb13bed81fd08f57b4d8b321f80cb9b4f7c177116b62340de5d0ef5cf0fc97a56cb46ac09d92a6401ff5094056d1998d693eecfc369a639e26896f,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431dcc00ff00ffcfe13a8fd0f60001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:56:45.377953Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,0069c7a988b9e5275974840d1b88518448eae6eb13bed81fd08f57b4d8b321f80cb9b4f7c177116b62340de5d0ef5cf0fc97a56cb46ac09d92a6401ff5094056d1998d693eecfc369a639e26896f,"'-1",119.94.166.109,1.233502s,"'[""This request caused a new process to be started for your application, and thus caused your application code to be loaded for the first time. This request may thus take longer and use more CPU than a typical request for your application."",""The request failed because the instance failed the readiness check.""]","'[""INFO"",""ERROR""]","'[""2025-06-06T16:56:45.377917Z"",""2025-06-06T16:56:45.377917Z""]",313,GET,,"'https://pgrs-portal.uc.r.appspot.com/",68431dcc00ff00ffcfe13a8fd0f60001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/stations-api.php?type=horizontal",77,e9cd09e20a994a6f,"'2025-06-06T16:56:44.144451Z",503,b2f6686d5e1fa9d8831c53a2a71d3a56,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,true,,"'2025-06-06T16:56:45.644660124Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,e9cd09e20a994a6f,"'2025-06-06T16:56:44.144451Z","'projects/pgrs-portal/traces/b2f6686d5e1fa9d8831c53a2a71d3a56",
500,68431dcb000e48e282e83d5e,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431dc900ff0ce1488f019b9f0001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:56:43.936015Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,2.001648s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:56:43.936001Z""]",,GET,2.000605081s,"'https://pgrs-portal.uc.r.appspot.com/",68431dc900ff0ce1488f019b9f0001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/stations-api.php?type=horizontal",,d52e6421f4fafecf,"'2025-06-06T16:56:41.934367Z",500,49a402e36c186cb6831c53a2a71d3d1d,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:56:43.974117320Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,d52e6421f4fafecf,"'2025-06-06T16:56:41.934367Z","'projects/pgrs-portal/traces/49a402e36c186cb6831c53a2a71d3d1d",
500,68431dcb000e48c990015cbc,,"'projects/pgrs-portal/logs/appengine.googleapis.com%2Frequest_log",true,68431dc900ff0cd927586b7a070001737e706772732d706f7274616c0001323032353036303774303035313230000100,true,appengine.googleapis.com/request_id,1.9.71,"'s~pgrs-portal","'2025-06-06T16:56:43.935924Z",true,true,"'pgrs-portal.uc.r.appspot.com",HTTP/1.1,,"'-1",119.94.166.109,2.003426s,"'[""The request failed because the instance could not start successfully""]","'[""ERROR""]","'[""2025-06-06T16:56:43.935909Z""]",,GET,2.002069115s,"'https://pgrs-portal.uc.r.appspot.com/",68431dc900ff0cd927586b7a070001737e706772732d706f7274616c0001323032353036303774303035313230000100,"'/api.php?path=/api/stations/horizontal",,67d683280efc1887,"'2025-06-06T16:56:41.932498Z",500,b7e801e71fc2f789831c53a2a71d39c3,,auto,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",20250607t005120,,,"'2025-06-06T16:56:43.974117320Z",default,"'pgrs-portal",20250607t005120,us6,gae_app,ERROR,67d683280efc1887,"'2025-06-06T16:56:41.932498Z","'projects/pgrs-portal/traces/b7e801e71fc2f789831c53a2a71d39c3",
